"Timestamp","Enter the amount of experience you have in music (Instruments or Vocals)","Please enter your age in years","Please select your gender","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)","On a scale of 1-10 how warm is the song? (10 corresponds to very warm)","On a scale of 1-10 how acoustic is the song? (10 corresponds to very acoustic)","On a scale of 1-10 how colourful is the song? (10 corresponds to very colourful)","On a scale of 1-10 how full is the song? (10 corresponds to very full)","On a scale of 1-10 how Energetic is the song? (10 corresponds to very Energetic)"
"2023/04/17 6:55:32 PM GMT+5:30","No Experience","20","Male","4","4","4","4","5","5","5","5","6","5","5","5","5","5","5","5","5","5","5","5","5","3","5","6","6","6","5","5","6","5","5","5","3","5","7","4","10","5","4","6","6","8","8","9","6","4","4","5","4","4","1","1","1","1","1","1","3","4","9","5","6","8","7","7","6","4","4","6","5","4","5","5","5","5","5","5","5","6","5","5","5","5","5","6","6","5","5","6","5","5","7","6","5","7","5","10","6","2","6","2"
"2023/04/17 7:43:53 PM GMT+5:30","No Experience","22","Female","7","6","8","7","9","9","9","8","10","9","10","9","8","9","7","9","8","8","6","8","9","8","7","9","8","9","9","8","9","9","9","9","6","10","8","9","9","9","9","10","9","9","8","9","9","9","9","9","8","10","8","8","9","9","9","9","5","7","6","10","9","9","8","8","10","9","9","9","9","9","10","9","9","9","10","9","9","8","9","10","9","9","8","9","8","6","7","9","10","10","10","10","9","9","10","9","9","9","9","10"
"2023/04/17 9:31:05 PM GMT+5:30","No Experience","21","Male","8","7","9","5","8","6","9","9","7","9","7","9","8","8","7","7","8","8","9","9","7","9","7","8","9","7","7","8","9","9","8","8","7","7","9","8","8","9","9","9","6","7","8","9","9","7","9","8","8","8","7","7","8","9","9","8","8","7","8","8","7","8","8","9","10","9","8","8","8","8","8","9","7","7","7","8","8","8","9","9","7","6","8","8","7","7","7","7","8","9","7","8","6","7","9","7","7","7","8","8"
"2023/04/17 10:07:40 PM GMT+5:30","No Experience","20","Male","5","4","4","5","8","2","7","6","9","9","7","7","7","8","7","1","8","9","10","10","8","6","8","6","4","4","8","7","9","9","8","7","6","8","7","6","8","9","8","10","1","4","4","4","5","7","8","9","8","8","8","6","9","8","8","1","7","6","7","9","1","7","8","9","10","4","6","8","7","8","2","8","8","8","10","6","4","4","7","8","4","7","8","8","9","3","6","7","8","8","3","8","7","8","9","2","7","8","9","10"
"2023/04/17 10:41:39 PM GMT+5:30","Greater than 3 years","21","Male","4","8","3","5","4","6","4","6","5","3","2","3","2","2","3","3","7","5","4","5","9","9","8","6","6","1","1","2","5","7","6","7","7","9","7","6","3","7","8","8","2","2","3","5","5","10","9","9","9","8","8","10","7","7","5","3","5","3","3","4","1","8","1","4","6","8","9","6","5","8","7","3","7","8","8","7","10","7","7","4","3","3","5","4","5","9","8","8","8","8","7","8","8","8","8","6","7","6","8","6"
"2023/04/17 10:42:43 PM GMT+5:30","Greater than 3 years","53","Male","8","7","8","2","8","9","6","6","2","7","9","9","7","3","9","9","8","8","3","9","2","4","4","1","3","3","4","3","3","4","8","8","8","3","8","8","9","6","4","8","9","9","7","5","9","9","8","7","5","6","7","6","5","5","7","5","5","3","2","5","8","8","7","5","8","6","7","6","3","6","7","6","6","3","6","1","1","1","1","1","1","1","1","1","1","8","9","8","5","7","6","6","6","4","7","5","5","4","5","5"
"2023/04/17 11:20:01 PM GMT+5:30","3 years - 1 Year","27","Male","6","6","5","5","5","5","6","7","5","6","7","4","8","6","7","4","4","4","4","3","5","5","5","5","5","5","5","3","7","8","4","4","6","5","5","4","7","3","5","6","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","6","7","5","7","6","3","1","9","5","8","7","9","10","8","6","5","7","5","6","6","7","5","3","8","6","7","5","6","6","5","7","6","7","6","5","6","6"
"2023/04/17 11:35:01 PM GMT+5:30","Greater than 3 years","21","Male","6","10","4","5","7","8","4","8","8","7","9","6","6","10","5","9","5","4","7","9","10","6","10","9","7","5","1","6","3","8","7","8","3","6","4","6","3","9","6","6","6","9","6","2","6","10","8","10","8","6","10","10","10","7","8","5","4","6","6","8","6","4","10","6","8","5","3","8","6","8","7","7","10","10","10","3","5","3","6","2","8","1","5","6","8","10","4","10","9","10","8","10","10","7","7","5","4","7","2","4"
"2023/04/17 11:39:06 PM GMT+5:30","Greater than 3 years","26","Prefer not to say","7","8","6","9","6","6","3","8","7","8","7","3","5","5","5","9","9","9","9","9","10","9","9","8","4","3","1","3","3","8","9","7","10","7","7","5","1","5","5","5","6","5","5","7","7","9","9","10","10","10","10","10","8","10","7","4","2","4","5","8","7","4","6","4","7","9","7","10","8","10","5","3","7","7","10","4","7","6","6","7","3","1","2","2","2","7","4","8","8","9","7","5","8","8","9","6","2","9","7","5"
"2023/04/17 11:52:25 PM GMT+5:30","No Experience","20","Male","4","8","8","6","8","7","3","7","6","8","8","3","5","7","5","6","7","8","8","7","10","8","5","5","4","8","7","8","5","7","8","8","9","8","8","7","7","4","5","8","2","4","3","2","6","7","6","7","4","5","8","7","7","6","6","7","3","6","6","8","7","7","9","6","9","5","8","7","4","7","5","2","2","3","8","8","2","2","2","5","9","7","5","5","4","6","9","9","9","7","4","7","7","4","7","6","4","3","6","8"
"2023/04/17 11:53:34 PM GMT+5:30","Greater than 3 years","22","Male","2","7","4","4","7","4","2","7","5","8","7","5","6","8","6","6","7","8","7","7","8","9","7","8","4","6","2","7","6","7","7","8","8","7","5","7","3","6","4","7","3","5","6","5","8","8","5","8","6","4","7","4","8","6","6","5","2","6","4","5","8","4","8","7","7","7","7","8","6","7","6","4","6","3","5","8","8","8","8","5","8","2","6","7","7","4","6","6","4","6","4","6","6","4","7","6","4","4","4","5"
"2023/04/17 11:58:58 PM GMT+5:30","Greater than 3 years","19","Male","8","8","7","8","9","9","8","9","9","9","7","6","8","8","8","6","8","5","6","8","9","9","7","9","8","4","3","3","3","5","8","8","8","9","9","8","6","8","8","8","6","8","7","7","7","8","8","8","7","7","9","8","9","8","8","6","7","6","6","6","6","6","6","6","7","7","7","6","7","7","8","7","8","8","8","6","5","7","6","6","4","1","4","4","4","8","8","8","8","8","6","4","6","5","7","7","4","6","7","8"
"2023/04/18 2:29:51 AM GMT+5:30","Greater than 3 years","21","Male","2","2","3","3","5","4","4","6","5","6","4","6","5","6","6","5","6","5","6","6","5","6","7","3","6","9","5","5","3","5","6","7","7","6","6","5","4","4","5","6","7","5","6","6","6","6","5","7","7","6","6","6","6","7","8","4","4","4","3","3","3","3","2","2","1","3","3","5","4","5","4","4","3","4","3","7","7","7","7","8","5","5","7","6","10","3","4","4","2","5","3","3","4","5","3","5","5","7","6","6"
"2023/04/18 5:01:43 AM GMT+5:30","Less than 1 Year","19","Male","8","8","4","3","3","7","5","9","7","7","9","6","6","8","4","8","7","5","7","4","9","7","5","7","4","4","2","7","7","5","9","8","9","9","8","9","7","8","8","8","4","4","8","7","4","5","7","5","6","3","9","6","6","8","7","6","3","7","7","7","7","5","8","8","4","9","9","6","9","8","7","6","8","9","9","8","4","5","6","6","6","4","6","7","4","8","8","6","8","7","8","7","8","8","7","8","8","6","8","9"
"2023/04/18 11:52:44 AM GMT+5:30","No Experience","22","Female","7","8","6","8","10","10","3","9","9","10","4","3","7","10","7","6","7","8","7","6","7","6","8","5","7","7","3","4","4","8","7","10","5","7","7","9","3","8","8","10","4","1","4","3","7","6","10","10","10","3","8","8","10","6","9","1","1","2","1","7","6","4","7","9","4","7","8","9","5","8","9","4","10","10","9","6","5","4","3","4","7","6","8","6","4","10","8","10","9","8","9","9","10","10","8","8","9","8","9","7"
"2023/04/18 1:16:58 PM GMT+5:30","Greater than 3 years","21","Female","7","8","3","7","4","8","4","6","4","7","5","4","4","4","4","8","6","5","7","6","7","5","4","4","4","5","7","6","6","8","6","7","7","8","7","6","6","5","4","8","7","7","6","6","8","7","7","7","8","7","7","7","6","6","5","4","6","5","4","7","4","7","6","5","6","6","6","7","7","5","5","4","4","4","6","4","3","3","3","4","4","2","3","3","2","7","5","6","6","6","6","5","7","8","7","6","7","8","8","9"
"2023/04/18 2:04:16 PM GMT+5:30","Greater than 3 years","21","Male","7","6","9","6","8","5","4","10","8","6","7","6","6","5","4","3","3","6","4","8","10","8","4","8","5","3","3","5","5","6","10","6","8","6","3","8","2","7","3","9","7","2","6","3","7","9","9","8","7","4","10","6","6","4","5","3","1","4","3","3","4","4","6","4","4","6","5","4","3","9","6","2","4","4","6","4","7","4","6","6","9","1","6","6","4","10","6","10","7","8","8","7","4","4","7","7","3","5","4","7"
"2023/04/18 8:01:45 PM GMT+5:30","Greater than 3 years","20","Male","6","6","4","3","3","7","6","7","4","5","7","5","4","3","4","1","2","6","4","1","10","9","6","9","4","1","3","4","2","1","6","9","6","10","5","8","6","6","9","6","3","5","7","5","3","8","10","6","8","10","9","5","6","7","7","1","2","5","3","4","1","2","4","3","3","6","7","5","9","7","3","3","8","4","6","10","6","7","6","7","6","4","8","5","4","4","7","8","5","5","1","2","7","5","2","7","7","10","6","8"
"2023/04/19 12:27:16 AM GMT+5:30","Greater than 3 years","21","Male","4","7","2","2","5","5","8","8","6","9","9","6","1","7","3","3","7","1","9","10","9","7","9","9","4","2","5","8","6","8","10","10","9","8","9","9","8","6","7","10","8","7","4","8","9","10","10","9","8","5","10","10","10","10","9","6","10","8","6","9","9","8","9","7","10","3","8","6","9","10","3","8","4","8","9","1","3","2","4","2","6","6","3","3","1","4","7","5","6","7","8","6","6","7","9","9","7","8","4","9"
"2023/04/24 1:21:01 AM GMT+5:30","No Experience","20","Male","6","7","3","2","2","6","6","7","3","3","7","7","7","2","4","6","4","5","3","6","8","8","7","5","5","7","7","7","5","7","7","6","7","5","7","8","8","8","5","7","7","8","7","6","8","7","7","6","7","5","5","7","6","8","5","5","7","7","5","4","7","4","6","8","6","8","8","7","6","8","7","7","8","6","6","6","6","7","6","8","9","8","7","7","8","6","6","8","4","5","5","5","7","4","5","4","5","4","5","6"
